composer,score,leitmotif,match_type,similarity,start_note_idx,end_note_idx,representation,edit_distance
max_steiner,Main Theme - Gone With The Wind – Max Steiner,Ride_motif,contour,0.8,215,220,contour,0
max_steiner,Main Theme - Gone With The Wind – Max Steiner,Ride_motif,contour,0.8,209,214,contour,0
max_steiner,Main Theme - Gone With The Wind – Max Steiner,Ride_motif,contour,0.8,196,201,contour,0
max_steiner,Main Theme - Gone With The Wind – Max Steiner,Ride_motif,contour,0.8,143,148,contour,0
max_steiner,Main Theme - Gone With The Wind – Max Steiner,Ride_motif,contour,0.8,82,87,contour,0
max_steiner,Main Theme - Gone With The Wind – Max Steiner,Ride_motif,contour,0.8,69,74,contour,0
max_steiner,Main Theme - Gone With The Wind – Max Steiner,Ride_motif,contour,0.8,54,59,contour,0
max_steiner,Main Theme - Gone With The Wind – Max Steiner,SwirlingBlaze_motif,contour,0.8,13,18,contour,0
max_steiner,Main Theme - Gone With The Wind – Max Steiner,SwirlingBlaze_motif,contour,0.8,38,43,contour,0
max_steiner,Main Theme - Gone With The Wind – Max Steiner,Ride_motif,contour,0.8,41,46,contour,0
max_steiner,Main Theme - Gone With The Wind – Max Steiner,SwirlingBlaze_motif,contour,0.8,209,214,contour,0
max_steiner,"Now, Voyager Suite – Max Steiner",Horn_motif,contour,0.8,101,111,contour,0
max_steiner,"Now, Voyager Suite – Max Steiner",Horn_motif,contour,0.8,90,100,contour,0
max_steiner,"Now, Voyager Suite – Max Steiner",Horn_motif,contour,0.8,36,46,contour,0
erich_wolfgang_korngold,The Adventures of Robin Hood – Erich Wolfgang Korngold Banquet at Nottingham,Horn_motif,contour,0.8,240,250,contour,0
erich_wolfgang_korngold,The Adventures of Robin Hood – Erich Wolfgang Korngold Banquet at Nottingham,Horn_motif,contour,0.8,203,213,contour,0
erich_wolfgang_korngold,The Adventures of Robin Hood – Erich Wolfgang Korngold Banquet at Nottingham,Horn_motif,contour,0.8,61,71,contour,0
ennio_morricone,Ennio Morricone - Poverty,Horn_motif,contour,0.8,23,33,contour,0
ennio_morricone,Ennio Morricone - Poverty,Horn_motif,contour,0.8,40,50,contour,0
max_steiner,Main Theme - Gone With The Wind – Max Steiner,SwirlingBlaze_motif,contour,0.8,196,201,contour,0
max_steiner,Main Theme - Gone With The Wind – Max Steiner,SwirlingBlaze_motif,contour,0.8,44,49,contour,0
max_steiner,Main Theme - Gone With The Wind – Max Steiner,SwirlingBlaze_motif,contour,0.8,143,148,contour,0
max_steiner,Main Theme - Gone With The Wind – Max Steiner,SwirlingBlaze_motif,contour,0.8,135,140,contour,0
max_steiner,Main Theme - Gone With The Wind – Max Steiner,SwirlingBlaze_motif,contour,0.8,95,100,contour,0
max_steiner,Main Theme - Gone With The Wind – Max Steiner,SwirlingBlaze_motif,contour,0.8,82,87,contour,0
max_steiner,Main Theme - Gone With The Wind – Max Steiner,SwirlingBlaze_motif,contour,0.8,69,74,contour,0
max_steiner,Main Theme - Gone With The Wind – Max Steiner,SwirlingBlaze_motif,contour,0.8,63,68,contour,0
max_steiner,Main Theme - Gone With The Wind – Max Steiner,SwirlingBlaze_motif,contour,0.8,54,59,contour,0
max_steiner,Main Theme - Gone With The Wind – Max Steiner,SwirlingBlaze_motif,contour,0.8,49,54,contour,0
max_steiner,Main Theme - Gone With The Wind – Max Steiner,Ride_motif,contour,0.8,46,51,contour,0
max_steiner,Main Theme - Gone With The Wind – Max Steiner,Ride_motif,contour,0.8,35,40,contour,0
max_steiner,Love Theme - The Big Sleep – Max Steiner Love Theme - The Big Sleep,Ride_motif,contour,0.8,221,226,contour,0
max_steiner,Love Theme - The Big Sleep – Max Steiner Love Theme - The Big Sleep,SwirlingBlaze_motif,contour,0.8,0,5,contour,0
max_steiner,Love Theme - The Big Sleep – Max Steiner Love Theme - The Big Sleep,SwirlingBlaze_motif,contour,0.8,173,178,contour,0
max_steiner,Love Theme - The Big Sleep – Max Steiner Love Theme - The Big Sleep,SwirlingBlaze_motif,contour,0.8,164,169,contour,0
max_steiner,Love Theme - The Big Sleep – Max Steiner Love Theme - The Big Sleep,SwirlingBlaze_motif,contour,0.8,159,164,contour,0
max_steiner,Love Theme - The Big Sleep – Max Steiner Love Theme - The Big Sleep,SwirlingBlaze_motif,contour,0.8,151,156,contour,0
max_steiner,Love Theme - The Big Sleep – Max Steiner Love Theme - The Big Sleep,SwirlingBlaze_motif,contour,0.8,137,142,contour,0
max_steiner,Love Theme - The Big Sleep – Max Steiner Love Theme - The Big Sleep,SwirlingBlaze_motif,contour,0.8,123,128,contour,0
max_steiner,Love Theme - The Big Sleep – Max Steiner Love Theme - The Big Sleep,SwirlingBlaze_motif,contour,0.8,75,80,contour,0
max_steiner,Love Theme - The Big Sleep – Max Steiner Love Theme - The Big Sleep,SwirlingBlaze_motif,contour,0.8,46,51,contour,0
ennio_morricone,Ennio Morricone - Poverty,Ride_motif,contour,0.8,153,158,contour,0
max_steiner,Love Theme - The Big Sleep – Max Steiner Love Theme - The Big Sleep,SwirlingBlaze_motif,contour,0.8,219,224,contour,0
ennio_morricone,Ennio Morricone - Poverty,Ride_motif,contour,0.8,179,184,contour,0
ennio_morricone,Ennio Morricone - Poverty,Ride_motif,contour,0.8,216,221,contour,0
ennio_morricone,Ennio Morricone - Poverty,Ride_motif,contour,0.8,223,228,contour,0
erich_wolfgang_korngold,The Adventures of Robin Hood – Erich Wolfgang Korngold The Archery Tournament,Ride_motif,contour,0.8,253,258,contour,0
erich_wolfgang_korngold,The Adventures of Robin Hood – Erich Wolfgang Korngold The Archery Tournament,Ride_motif,contour,0.8,306,311,contour,0
ennio_morricone,Ennio Morricone - Poverty,Ride_motif,contour,0.8,230,235,contour,0
max_steiner,Love Theme - The Big Sleep – Max Steiner Love Theme - The Big Sleep,Ride_motif,contour,0.8,249,254,contour,0
max_steiner,Love Theme - The Big Sleep – Max Steiner Love Theme - The Big Sleep,Ride_motif,contour,0.8,232,237,contour,0
max_steiner,Love Theme - The Big Sleep – Max Steiner Love Theme - The Big Sleep,SwirlingBlaze_motif,contour,0.8,210,215,contour,0
max_steiner,Love Theme - The Big Sleep – Max Steiner Love Theme - The Big Sleep,SwirlingBlaze_motif,contour,0.8,249,254,contour,0
max_steiner,Main Theme - Gone With The Wind – Max Steiner,Ride_motif,contour,0.8,29,34,contour,0
max_steiner,Main Theme - Gone With The Wind – Max Steiner,Horn_motif,contour,0.8,196,206,contour,0
max_steiner,Main Theme - Gone With The Wind – Max Steiner,Ride_motif,contour,0.8,5,10,contour,0
ennio_morricone,Ennio Morricone - Poverty,Ride_motif,contour,0.8,45,50,contour,0
ennio_morricone,Ennio Morricone - Poverty,Ride_motif,contour,0.8,78,83,contour,0
ennio_morricone,Ennio Morricone - Poverty,Ride_motif,contour,0.8,85,90,contour,0
ennio_morricone,Ennio Morricone - Poverty,Ride_motif,contour,0.8,92,97,contour,0
ennio_morricone,Ennio Morricone - Poverty,Ride_motif,contour,0.8,109,114,contour,0
ennio_morricone,Ennio Morricone - Poverty,Ride_motif,contour,0.8,135,140,contour,0
max_steiner,Main Theme - Gone With The Wind – Max Steiner,Horn_motif,contour,0.8,248,258,contour,0
max_steiner,Main Theme - Gone With The Wind – Max Steiner,Horn_motif,contour,0.8,41,51,contour,0
erich_wolfgang_korngold,The Adventures of Robin Hood – Erich Wolfgang Korngold The Archery Tournament,Ride_motif,contour,0.8,198,203,contour,0
erich_wolfgang_korngold,The Adventures of Robin Hood – Erich Wolfgang Korngold The Archery Tournament,Ride_motif,contour,0.8,6,11,contour,0
erich_wolfgang_korngold,The Adventures of Robin Hood – Erich Wolfgang Korngold The Archery Tournament,Ride_motif,contour,0.8,12,17,contour,0
erich_wolfgang_korngold,The Adventures of Robin Hood – Erich Wolfgang Korngold The Archery Tournament,Ride_motif,contour,0.8,70,75,contour,0
erich_wolfgang_korngold,The Adventures of Robin Hood – Erich Wolfgang Korngold The Archery Tournament,Ride_motif,contour,0.8,123,128,contour,0
erich_wolfgang_korngold,The Adventures of Robin Hood – Erich Wolfgang Korngold The Archery Tournament,Ride_motif,contour,0.8,136,141,contour,0
erich_wolfgang_korngold,The Adventures of Robin Hood – Erich Wolfgang Korngold The Archery Tournament,Ride_motif,contour,0.8,156,161,contour,0
erich_wolfgang_korngold,The Adventures of Robin Hood – Erich Wolfgang Korngold The Archery Tournament,Ride_motif,contour,0.8,176,181,contour,0
max_steiner,King Kong March – Max Steiner,SwirlingBlaze_motif,contour,0.8,435,440,contour,0
max_steiner,King Kong March – Max Steiner,SwirlingBlaze_motif,contour,0.8,450,455,contour,0
max_steiner,King Kong March – Max Steiner,Ride_motif,contour,0.8,161,166,contour,0
max_steiner,King Kong March – Max Steiner,SwirlingBlaze_motif,contour,0.8,424,429,contour,0
max_steiner,King Kong March – Max Steiner,SwirlingBlaze_motif,contour,0.8,398,403,contour,0
ennio_morricone,La Califfa - Ennio Morricone,SwirlingBlaze_motif,contour,0.8,2,7,contour,0
ennio_morricone,La Califfa - Ennio Morricone,SwirlingBlaze_motif,contour,0.8,25,30,contour,0
ennio_morricone,La Califfa - Ennio Morricone,SwirlingBlaze_motif,contour,0.8,32,37,contour,0
ennio_morricone,La Califfa - Ennio Morricone,SwirlingBlaze_motif,contour,0.8,45,50,contour,0
erich_wolfgang_korngold,The Sea Hawk – Erich Wolfgang Korngold Leitmotifs,SwirlingBlaze_motif,contour,0.8,2,7,contour,0
erich_wolfgang_korngold,The Sea Hawk – Erich Wolfgang Korngold Leitmotifs,SwirlingBlaze_motif,contour,0.8,11,16,contour,0
erich_wolfgang_korngold,The Sea Hawk – Erich Wolfgang Korngold Leitmotifs,SwirlingBlaze_motif,contour,0.8,16,21,contour,0
erich_wolfgang_korngold,The Sea Hawk – Erich Wolfgang Korngold Leitmotifs,SwirlingBlaze_motif,contour,0.8,22,27,contour,0
erich_wolfgang_korngold,The Sea Hawk – Erich Wolfgang Korngold Leitmotifs,SwirlingBlaze_motif,contour,0.8,63,68,contour,0
erich_wolfgang_korngold,The Sea Hawk – Erich Wolfgang Korngold Leitmotifs,SwirlingBlaze_motif,contour,0.8,68,73,contour,0
erich_wolfgang_korngold,The Sea Hawk – Erich Wolfgang Korngold Leitmotifs,SwirlingBlaze_motif,contour,0.8,73,78,contour,0
erich_wolfgang_korngold,The Sea Hawk – Erich Wolfgang Korngold Leitmotifs,SwirlingBlaze_motif,contour,0.8,79,84,contour,0
erich_wolfgang_korngold,The Sea Hawk – Erich Wolfgang Korngold Leitmotifs,SwirlingBlaze_motif,contour,0.8,86,91,contour,0
erich_wolfgang_korngold,The Sea Hawk – Erich Wolfgang Korngold Leitmotifs,SwirlingBlaze_motif,contour,0.8,93,98,contour,0
erich_wolfgang_korngold,The Sea Hawk – Erich Wolfgang Korngold Leitmotifs,SwirlingBlaze_motif,contour,0.8,118,123,contour,0
erich_wolfgang_korngold,The Sea Hawk – Erich Wolfgang Korngold Leitmotifs,SwirlingBlaze_motif,contour,0.8,151,156,contour,0
erich_wolfgang_korngold,The Adventures of Robin Hood -  Finale,SwirlingBlaze_motif,contour,0.8,776,781,contour,0
max_steiner,Gone With The Wind Suite – Max Steiner,Ride_motif,contour,0.8,57,62,contour,0
max_steiner,Gone With The Wind Suite – Max Steiner,Ride_motif,contour,0.8,48,53,contour,0
erich_wolfgang_korngold,The Sea Hawk – Erich Wolfgang Korngold Leitmotifs,Ride_motif,contour,0.8,154,159,contour,0
erich_wolfgang_korngold,The Sea Hawk – Erich Wolfgang Korngold Leitmotifs,Ride_motif,contour,0.8,129,134,contour,0
erich_wolfgang_korngold,The Sea Hawk – Erich Wolfgang Korngold Leitmotifs,Ride_motif,contour,0.8,101,106,contour,0
ennio_morricone,La Califfa - Ennio Morricone,Ride_motif,contour,0.8,83,88,contour,0
ennio_morricone,Here's to you - Ennio Morricone,SwirlingBlaze_motif,contour,0.8,101,106,contour,0
ennio_morricone,L'Ultima Diligenza di Red Rock for Piano,Ride_motif,contour,0.8,34,39,contour,0
ennio_morricone,L'Ultima Diligenza di Red Rock for Piano,Ride_motif,contour,0.8,54,59,contour,0
ennio_morricone,L'Ultima Diligenza di Red Rock for Piano,Ride_motif,contour,0.8,81,86,contour,0
ennio_morricone,L'Ultima Diligenza di Red Rock for Piano,SwirlingBlaze_motif,contour,0.8,95,100,contour,0
ennio_morricone,La Califfa - Ennio Morricone,Horn_motif,contour,0.8,88,98,contour,0
ennio_morricone,La Califfa - Ennio Morricone,Ride_motif,contour,0.8,25,30,contour,0
ennio_morricone,La Califfa - Ennio Morricone,Ride_motif,contour,0.8,40,45,contour,0
ennio_morricone,La Califfa - Ennio Morricone,Ride_motif,contour,0.8,100,105,contour,0
erich_wolfgang_korngold,The Sea Hawk – Erich Wolfgang Korngold Leitmotifs,Ride_motif,contour,0.8,93,98,contour,0
erich_wolfgang_korngold,The Sea Hawk – Erich Wolfgang Korngold Leitmotifs,Ride_motif,contour,0.8,2,7,contour,0
erich_wolfgang_korngold,The Sea Hawk – Erich Wolfgang Korngold Leitmotifs,Ride_motif,contour,0.8,11,16,contour,0
erich_wolfgang_korngold,The Sea Hawk – Erich Wolfgang Korngold Leitmotifs,Ride_motif,contour,0.8,27,32,contour,0
erich_wolfgang_korngold,The Sea Hawk – Erich Wolfgang Korngold Leitmotifs,Ride_motif,contour,0.8,33,38,contour,0
erich_wolfgang_korngold,The Sea Hawk – Erich Wolfgang Korngold Leitmotifs,Ride_motif,contour,0.8,42,47,contour,0
erich_wolfgang_korngold,The Sea Hawk – Erich Wolfgang Korngold Leitmotifs,Ride_motif,contour,0.8,70,75,contour,0
erich_wolfgang_korngold,The Sea Hawk – Erich Wolfgang Korngold Leitmotifs,Ride_motif,contour,0.8,76,81,contour,0
erich_wolfgang_korngold,The Sea Hawk – Erich Wolfgang Korngold Leitmotifs,Ride_motif,contour,0.8,83,88,contour,0
max_steiner,Gone With The Wind Suite – Max Steiner,Ride_motif,contour,0.8,42,47,contour,0
max_steiner,Gone With The Wind Suite – Max Steiner,Ride_motif,contour,0.8,17,22,contour,0
max_steiner,Gone With The Wind Suite – Max Steiner,Ride_motif,contour,0.8,12,17,contour,0
ennio_morricone,Love theme - Ennio Morricone,SwirlingBlaze_motif,contour,0.8,62,67,contour,0
erich_wolfgang_korngold,Wedding March from _Midsummer Nigt's Dream_ (F.Mendelssohn),Ride_motif,contour,0.8,80,85,contour,0
erich_wolfgang_korngold,Wedding March from _Midsummer Nigt's Dream_ (F.Mendelssohn),Ride_motif,contour,0.8,88,93,contour,0
erich_wolfgang_korngold,Wedding March from _Midsummer Nigt's Dream_ (F.Mendelssohn),Ride_motif,contour,0.8,98,103,contour,0
ennio_morricone,Love theme - Ennio Morricone,SwirlingBlaze_motif,contour,0.8,6,11,contour,0
ennio_morricone,Love theme - Ennio Morricone,SwirlingBlaze_motif,contour,0.8,22,27,contour,0
ennio_morricone,Love theme - Ennio Morricone,SwirlingBlaze_motif,contour,0.8,27,32,contour,0
ennio_morricone,Love theme - Ennio Morricone,SwirlingBlaze_motif,contour,0.8,33,38,contour,0
ennio_morricone,Love theme - Ennio Morricone,SwirlingBlaze_motif,contour,0.8,54,59,contour,0
ennio_morricone,Love theme - Ennio Morricone,SwirlingBlaze_motif,contour,0.8,73,78,contour,0
ennio_morricone,Love theme - Ennio Morricone,Ride_motif,contour,0.8,137,142,contour,0
ennio_morricone,Love theme - Ennio Morricone,SwirlingBlaze_motif,contour,0.8,78,83,contour,0
ennio_morricone,Love theme - Ennio Morricone,SwirlingBlaze_motif,contour,0.8,84,89,contour,0
max_steiner,Gone With The Wind Suite – Max Steiner,Horn_motif,contour,0.8,1235,1245,contour,0
max_steiner,Gone With The Wind Suite – Max Steiner,Horn_motif,contour,0.8,1224,1234,contour,0
max_steiner,Gone With The Wind Suite – Max Steiner,Horn_motif,contour,0.8,1213,1223,contour,0
max_steiner,Gone With The Wind Suite – Max Steiner,Horn_motif,contour,0.8,1033,1043,contour,0
max_steiner,Gone With The Wind Suite – Max Steiner,Horn_motif,contour,0.8,942,952,contour,0
max_steiner,Gone With The Wind Suite – Max Steiner,Horn_motif,contour,0.8,849,859,contour,0
erich_wolfgang_korngold,Wedding March from _Midsummer Nigt's Dream_ (F.Mendelssohn),Ride_motif,contour,0.8,44,49,contour,0
ennio_morricone,Love theme - Ennio Morricone,Ride_motif,contour,0.8,132,137,contour,0
max_steiner,Gone With The Wind Suite – Max Steiner,Ride_motif,contour,0.8,7,12,contour,0
erich_wolfgang_korngold,Wedding March from _Midsummer Nigt's Dream_ (F.Mendelssohn),Ride_motif,contour,0.8,26,31,contour,0
max_steiner,Gone With The Wind Suite – Max Steiner,Ride_motif,contour,0.8,0,5,contour,0
ennio_morricone,La Califfa - Ennio Morricone,SwirlingBlaze_motif,contour,0.8,72,77,contour,0
ennio_morricone,La Califfa - Ennio Morricone,SwirlingBlaze_motif,contour,0.8,78,83,contour,0
ennio_morricone,La Califfa - Ennio Morricone,SwirlingBlaze_motif,contour,0.8,86,91,contour,0
ennio_morricone,La Califfa - Ennio Morricone,SwirlingBlaze_motif,contour,0.8,94,99,contour,0
ennio_morricone,La Califfa - Ennio Morricone,SwirlingBlaze_motif,contour,0.8,116,121,contour,0
erich_wolfgang_korngold,Wedding March from _Midsummer Nigt's Dream_ (F.Mendelssohn),Horn_motif,contour,0.8,75,85,contour,0
erich_wolfgang_korngold,Wedding March from _Midsummer Nigt's Dream_ (F.Mendelssohn),Horn_motif,contour,0.8,138,148,contour,0
ennio_morricone,Love theme - Ennio Morricone,Horn_motif,contour,0.8,64,74,contour,0
ennio_morricone,Love theme - Ennio Morricone,Ride_motif,contour,0.8,124,129,contour,0
ennio_morricone,Love theme - Ennio Morricone,Horn_motif,contour,0.8,115,125,contour,0
ennio_morricone,Love theme - Ennio Morricone,Ride_motif,contour,0.8,22,27,contour,0
ennio_morricone,Love theme - Ennio Morricone,Ride_motif,contour,0.8,30,35,contour,0
erich_wolfgang_korngold,Wedding March from _Midsummer Nigt's Dream_ (F.Mendelssohn),Ride_motif,contour,0.8,34,39,contour,0
ennio_morricone,Love theme - Ennio Morricone,Ride_motif,contour,0.8,47,52,contour,0
ennio_morricone,Love theme - Ennio Morricone,Ride_motif,contour,0.8,73,78,contour,0
ennio_morricone,Love theme - Ennio Morricone,Ride_motif,contour,0.8,81,86,contour,0
ennio_morricone,Love theme - Ennio Morricone,Ride_motif,contour,0.8,98,103,contour,0
ennio_morricone,Here's to you - Ennio Morricone,SwirlingBlaze_motif,contour,0.8,81,86,contour,0
ennio_morricone,Here's to you - Ennio Morricone,SwirlingBlaze_motif,contour,0.8,61,66,contour,0
ennio_morricone,Here's to you - Ennio Morricone,SwirlingBlaze_motif,contour,0.8,41,46,contour,0
max_steiner,King Kong March – Max Steiner,Ride_motif,contour,0.8,195,200,contour,0
max_steiner,King Kong March – Max Steiner,Ride_motif,contour,0.8,314,319,contour,0
max_steiner,King Kong March – Max Steiner,Ride_motif,contour,0.8,276,281,contour,0
max_steiner,King Kong March – Max Steiner,Ride_motif,contour,0.8,257,262,contour,0
max_steiner,King Kong March – Max Steiner,Ride_motif,contour,0.8,232,237,contour,0
max_steiner,King Kong March – Max Steiner,Ride_motif,contour,0.8,227,232,contour,0
max_steiner,King Kong March – Max Steiner,Ride_motif,contour,0.8,221,226,contour,0
max_steiner,King Kong March – Max Steiner,Ride_motif,contour,0.8,216,221,contour,0
max_steiner,King Kong March – Max Steiner,Ride_motif,contour,0.8,204,209,contour,0
max_steiner,King Kong March – Max Steiner,Ride_motif,contour,0.8,188,193,contour,0
erich_wolfgang_korngold,The Adventures of Robin Hood – Erich Wolfgang Korngold The Archery Tournament,SwirlingBlaze_motif,contour,0.8,625,630,contour,0
max_steiner,King Kong March – Max Steiner,Ride_motif,contour,0.8,176,181,contour,0
max_steiner,"Now, Voyager Suite – Max Steiner",Horn_motif,contour,0.8,250,260,contour,0
max_steiner,King Kong March – Max Steiner,Ride_motif,contour,0.8,144,149,contour,0
max_steiner,King Kong March – Max Steiner,Ride_motif,contour,0.8,117,122,contour,0
max_steiner,King Kong March – Max Steiner,Ride_motif,contour,0.8,105,110,contour,0
max_steiner,King Kong March – Max Steiner,Ride_motif,contour,0.8,98,103,contour,0
max_steiner,King Kong March – Max Steiner,Ride_motif,contour,0.8,87,92,contour,0
max_steiner,King Kong March – Max Steiner,Ride_motif,contour,0.8,38,43,contour,0
max_steiner,King Kong March – Max Steiner,Ride_motif,contour,0.8,325,330,contour,0
erich_wolfgang_korngold,The Adventures of Robin Hood – Erich Wolfgang Korngold The Archery Tournament,SwirlingBlaze_motif,contour,0.8,615,620,contour,0
ennio_morricone,Gabriel's Oboe from The Mission - Ennio Morricone (Brass Quintet),Ride_motif,contour,0.8,22,27,contour,0
max_steiner,King Kong March – Max Steiner,SwirlingBlaze_motif,contour,0.8,188,193,contour,0
max_steiner,King Kong March – Max Steiner,SwirlingBlaze_motif,contour,0.8,342,347,contour,0
max_steiner,King Kong March – Max Steiner,SwirlingBlaze_motif,contour,0.8,314,319,contour,0
max_steiner,King Kong March – Max Steiner,SwirlingBlaze_motif,contour,0.8,255,260,contour,0
max_steiner,King Kong March – Max Steiner,SwirlingBlaze_motif,contour,0.8,242,247,contour,0
max_steiner,King Kong March – Max Steiner,SwirlingBlaze_motif,contour,0.8,230,235,contour,0
max_steiner,King Kong March – Max Steiner,SwirlingBlaze_motif,contour,0.8,224,229,contour,0
max_steiner,King Kong March – Max Steiner,SwirlingBlaze_motif,contour,0.8,216,221,contour,0
max_steiner,King Kong March – Max Steiner,SwirlingBlaze_motif,contour,0.8,202,207,contour,0
max_steiner,King Kong March – Max Steiner,SwirlingBlaze_motif,contour,0.8,174,179,contour,0
erich_wolfgang_korngold,The Adventures of Robin Hood – Erich Wolfgang Korngold The Archery Tournament,SwirlingBlaze_motif,contour,0.8,596,601,contour,0
max_steiner,King Kong March – Max Steiner,SwirlingBlaze_motif,contour,0.8,166,171,contour,0
max_steiner,King Kong March – Max Steiner,SwirlingBlaze_motif,contour,0.8,142,147,contour,0
max_steiner,King Kong March – Max Steiner,SwirlingBlaze_motif,contour,0.8,115,120,contour,0
max_steiner,King Kong March – Max Steiner,SwirlingBlaze_motif,contour,0.8,87,92,contour,0
erich_wolfgang_korngold,The Adventures of Robin Hood – Erich Wolfgang Korngold The Archery Tournament,SwirlingBlaze_motif,contour,0.8,391,396,contour,0
erich_wolfgang_korngold,The Adventures of Robin Hood – Erich Wolfgang Korngold The Archery Tournament,SwirlingBlaze_motif,contour,0.8,400,405,contour,0
erich_wolfgang_korngold,The Adventures of Robin Hood – Erich Wolfgang Korngold The Archery Tournament,SwirlingBlaze_motif,contour,0.8,422,427,contour,0
erich_wolfgang_korngold,The Adventures of Robin Hood – Erich Wolfgang Korngold The Archery Tournament,SwirlingBlaze_motif,contour,0.8,535,540,contour,0
ennio_morricone,Gabriel's Oboe from The Mission - Ennio Morricone (Brass Quintet),Ride_motif,contour,0.8,7,12,contour,0
ennio_morricone,Gabriel's Oboe from The Mission - Ennio Morricone (Brass Quintet),Ride_motif,contour,0.8,34,39,contour,0
ennio_morricone,Here's to you - Ennio Morricone,SwirlingBlaze_motif,contour,0.8,18,23,contour,0
ennio_morricone,Here's to you - Ennio Morricone,Ride_motif,contour,0.8,20,25,contour,0
ennio_morricone,Gabriel's Oboe – Ennio Morricone Gabriel's Oboe – The Falls,Ride_motif,contour,0.8,103,108,contour,0
ennio_morricone,Gabriel's Oboe – Ennio Morricone Gabriel's Oboe – The Falls,SwirlingBlaze_motif,contour,0.8,7,12,contour,0
ennio_morricone,Gabriel's Oboe – Ennio Morricone Gabriel's Oboe – The Falls,SwirlingBlaze_motif,contour,0.8,12,17,contour,0
ennio_morricone,Gabriel's Oboe – Ennio Morricone Gabriel's Oboe – The Falls,SwirlingBlaze_motif,contour,0.8,22,27,contour,0
ennio_morricone,Gabriel's Oboe – Ennio Morricone Gabriel's Oboe – The Falls,SwirlingBlaze_motif,contour,0.8,76,81,contour,0
ennio_morricone,Gabriel's Oboe – Ennio Morricone Gabriel's Oboe – The Falls,SwirlingBlaze_motif,contour,0.8,81,86,contour,0
ennio_morricone,Gabriel's Oboe – Ennio Morricone Gabriel's Oboe – The Falls,SwirlingBlaze_motif,contour,0.8,91,96,contour,0
ennio_morricone,Gabriel's Oboe – Ennio Morricone Gabriel's Oboe – The Falls,SwirlingBlaze_motif,contour,0.8,144,149,contour,0
ennio_morricone,Here's to you - Ennio Morricone,Ride_motif,contour,0.8,41,46,contour,0
max_steiner,Johnny Belinda Suite – Max Steiner,Ride_motif,contour,0.8,31,36,contour,0
ennio_morricone,Here's to you - Ennio Morricone,Ride_motif,contour,0.8,58,63,contour,0
ennio_morricone,Here's to you - Ennio Morricone,Ride_motif,contour,0.8,64,69,contour,0
ennio_morricone,Here's to you - Ennio Morricone,Ride_motif,contour,0.8,78,83,contour,0
ennio_morricone,Here's to you - Ennio Morricone,Ride_motif,contour,0.8,84,89,contour,0
ennio_morricone,Here's to you - Ennio Morricone,Ride_motif,contour,0.8,98,103,contour,0
ennio_morricone,Here's to you - Ennio Morricone,Ride_motif,contour,0.8,104,109,contour,0
ennio_morricone,Here's to you - Ennio Morricone,SwirlingBlaze_motif,contour,0.8,0,5,contour,0
ennio_morricone,Here's to you - Ennio Morricone,SwirlingBlaze_motif,contour,0.8,9,14,contour,0
max_steiner,Johnny Belinda Suite – Max Steiner,Ride_motif,contour,0.8,10,15,contour,0
max_steiner,Johnny Belinda Suite – Max Steiner,SwirlingBlaze_motif,contour,0.8,29,34,contour,0
ennio_morricone,Gabriel's Oboe from The Mission - Ennio Morricone (Brass Quintet),Ride_motif,contour,0.8,75,80,contour,0
ennio_morricone,Gabriel's Oboe from The Mission - Ennio Morricone (Brass Quintet),SwirlingBlaze_motif,contour,0.8,141,146,contour,0
ennio_morricone,Gabriel's Oboe from The Mission - Ennio Morricone (Brass Quintet),Ride_motif,contour,0.8,90,95,contour,0
ennio_morricone,Gabriel's Oboe from The Mission - Ennio Morricone (Brass Quintet),Ride_motif,contour,0.8,102,107,contour,0
ennio_morricone,Gabriel's Oboe from The Mission - Ennio Morricone (Brass Quintet),SwirlingBlaze_motif,contour,0.8,7,12,contour,0
ennio_morricone,Gabriel's Oboe from The Mission - Ennio Morricone (Brass Quintet),SwirlingBlaze_motif,contour,0.8,12,17,contour,0
ennio_morricone,Gabriel's Oboe from The Mission - Ennio Morricone (Brass Quintet),SwirlingBlaze_motif,contour,0.8,22,27,contour,0
ennio_morricone,Gabriel's Oboe from The Mission - Ennio Morricone (Brass Quintet),SwirlingBlaze_motif,contour,0.8,75,80,contour,0
ennio_morricone,Gabriel's Oboe from The Mission - Ennio Morricone (Brass Quintet),SwirlingBlaze_motif,contour,0.8,80,85,contour,0
ennio_morricone,Gabriel's Oboe from The Mission - Ennio Morricone (Brass Quintet),SwirlingBlaze_motif,contour,0.8,90,95,contour,0
ennio_morricone,Gabriel's Oboe – Ennio Morricone Gabriel's Oboe – The Falls,Ride_motif,contour,0.8,7,12,contour,0
max_steiner,Jungle Dance – Max Steiner,Ride_motif,contour,0.8,0,5,contour,0
ennio_morricone,Gabriel's Oboe – Ennio Morricone Gabriel's Oboe – The Falls,Ride_motif,contour,0.8,22,27,contour,0
ennio_morricone,Gabriel's Oboe – Ennio Morricone Gabriel's Oboe – The Falls,Ride_motif,contour,0.8,34,39,contour,0
ennio_morricone,Gabriel's Oboe – Ennio Morricone Gabriel's Oboe – The Falls,Ride_motif,contour,0.8,76,81,contour,0
max_steiner,King Kong March – Max Steiner,Horn_motif,contour,0.8,419,429,contour,0
max_steiner,King Kong March – Max Steiner,Horn_motif,contour,0.8,227,237,contour,0
